,ticker,cvm_code,setor,estatal,year,roe,debt_ratio,vpa,lpa,dividendo
0,ITSA3,7617,banco,False,2018,0.167186074140395,0.06385169927909372,5.623369451421331,0.9401490620241588,1.9024
0,ITSA3,7617,banco,False,2019,0.18110937848073067,0.054215157536190745,5.650286180488552,1.0233198183865433,2.3815
0,ITSA3,7617,banco,False,2020,0.12112216119934689,0.18259803921568626,5.87065479688062,0.7110663966534936,1.2901
0,ITSA3,7617,banco,False,2021,0.19121539966622547,0.2627341810247536,6.729956848936688,1.28687138860588,0.7883299999999999
0,ITSA3,7617,banco,False,2022,0.18493499706016855,0.39352833121379116,7.410330428632235,1.37042943603398,1.228077
0,ITSA4,7617,banco,False,2015,0.18787992730463118,0.0713809206137425,4.635002651715603,0.8708239612611004,1.06624
0,ITSA4,7617,banco,False,2016,0.1621184316975473,0.11781888997078871,4.906880979847822,0.795495848979453,1.0056000000000003
0,ITSA4,7617,banco,False,2017,0.15045794715854258,0.25402396224131674,5.317409509506157,0.8000465190016092,0.7617200000000001
0,ITSA4,7617,banco,False,2018,0.167186074140395,0.06385169927909372,5.623369451421331,0.9401490620241588,1.9024
0,ITSA4,7617,banco,False,2019,0.18110937848073067,0.054215157536190745,5.650286180488552,1.0233198183865433,2.3815
0,ITSA4,7617,banco,False,2020,0.12112216119934689,0.18259803921568626,5.87065479688062,0.7110663966534936,1.2901
0,ITSA4,7617,banco,False,2021,0.19121539966622547,0.2627341810247536,6.729956848936688,1.28687138860588,0.7883299999999999
0,ITSA4,7617,banco,False,2022,0.18493499706016855,0.39352833121379116,7.410330428632235,1.37042943603398,1.2280769999999999
0,SANB11,20532,banco,False,2015,0.12317643912934537,,21.293579624332743,2.622867314442491,0.0
0,SANB11,20532,banco,False,2016,0.08801665800462406,,22.621112968169797,1.9910347638033672,0.0
0,SANB11,20532,banco,False,2017,0.10492938024553002,,23.227909681959922,2.4372901673272005,1.200007803
0,SANB11,20532,banco,False,2018,0.13974402224739085,,24.430240903726038,3.41398012835941,5.294700000000001
0,SANB11,20532,banco,False,2019,0.17108932768178095,,25.927521094157832,4.435922152454657,6.269952477
0,SANB11,20532,banco,False,2020,0.12678640049636405,,28.296174618321256,3.5875701276735303,8.415799089
0,SANB11,20532,banco,False,2021,0.14682139320409124,,28.26540139108107,4.149965611711381,8.507487771
0,SANB11,20532,banco,False,2022,0.12955775386551607,,29.520495480308707,3.8246090874259155,6.7251165870000005
0,SANB3,20532,banco,False,2015,0.12317643912934537,,10.646789812166372,1.3114336572212455,1.4759128199999998
0,SANB3,20532,banco,False,2016,0.08801665800462406,,11.310556484084898,0.9955173819016836,1.3307059470000002
0,SANB3,20532,banco,False,2017,0.10492938024553002,,11.613954840979961,1.2186450836636002,2.113368165
0,SANB3,20532,banco,False,2018,0.13974402224739085,,12.215120451863019,1.706990064179705,2.5212000000000003
0,SANB3,20532,banco,False,2019,0.17108932768178095,,12.963760547078916,2.2179610762273283,2.985894234
0,SANB3,20532,banco,False,2020,0.12678640049636405,,14.148087309160628,1.7937850638367652,4.007523372
0,SANB3,20532,banco,False,2021,0.14682139320409124,,14.132700695540535,2.0749828058556905,4.051184655
0,SANB3,20532,banco,False,2022,0.12955775386551607,,14.760247740154353,1.9123045437129578,3.202436472
0,SANB4,20532,banco,False,2015,0.12317643912934537,,10.646789812166372,1.3114336572212455,1.623504099
0,SANB4,20532,banco,False,2016,0.08801665800462406,,11.310556484084898,0.9955173819016836,1.463776542
0,SANB4,20532,banco,False,2017,0.10492938024553002,,11.613954840979961,1.2186450836636002,2.3248249800000003
0,SANB4,20532,banco,False,2018,0.13974402224739085,,12.215120451863019,1.706990064179705,2.7732
0,SANB4,20532,banco,False,2019,0.17108932768178095,,12.963760547078916,2.2179610762273283,3.2840936579999997
0,SANB4,20532,banco,False,2020,0.12678640049636405,,14.148087309160628,1.7937850638367652,4.408275711
